"pres","min.temp","drought","gdd"
0,0.199666667,1.931906213,3013.923242
0,0.2865,1.76536714,3377.257462
0,-0.558666667,1.686960125,3170.548936
0,-0.585666667,1.616309405,3117.079563
0,-0.6175,1.595454749,3150.971574
0,-0.656,1.911517216,3228.192624
0,-0.854,1.692829291,2989.864847
0,-0.307666667,1.886674019,3255.544935
0,0.2505,2.216274172,3511.620961
0,0.234833333,2.192304221,3515.665433
0,-0.348,1.998641558,3281.877232
0,-0.656333333,1.938487255,3181.405503
0,-0.6885,1.968160566,3176.666663
0,-0.818833333,1.9564461,3095.852948
0,-0.7895,1.9938581,3159.486571
0,-0.797333333,2.019798823,3131.81057
0,-0.601833333,2.083760042,3233.379628
0,-0.456333333,2.139030594,3278.735095
0,-0.625833333,2.065860411,3184.660647
0,-0.757,2.030387084,3149.302694
0,-0.760333333,2.042953455,3142.173659
0,-0.667833333,2.027032234,3131.619386
0,-0.628333333,1.923425776,3091.254703
0,-0.228,1.860225363,3115.807076
0,-0.29,1.898392426,3045.702709
0,-0.002666667,1.823443399,3056.60111
0,0.702,1.859597792,3490.626386
0,-0.4035,1.683724656,3177.356819
0,-0.6615,1.497136489,3064.794207
0,-0.6385,1.602186819,3068.546669
0,-0.537333333,1.900614269,3213.503848
0,-0.619666667,1.880518577,3082.511955
0,-0.491666667,1.831678496,3049.051155
0,0.099333333,2.277830739,3437.732908
0,0.062166667,2.209430224,3417.305209
0,-0.458666667,2.004750068,3191.361504
0,-0.608666667,1.936808384,3107.598237
0,-0.734833333,1.987124183,3109.811442
0,-0.793666667,2.029255915,3113.91039
0,-0.961666667,1.981712122,3011.441027
0,-1.0265,1.928441495,2975.916248
0,-0.872833333,1.898254545,3016.1707
0,-0.468,2.074917279,3229.994583
0,-0.477333333,2.111937683,3246.751693
0,-0.714666667,2.012818105,3175.106222
0,-0.822833333,1.979869625,3109.226996
0,-0.806166667,1.954111633,3060.294996
0,-0.6355,1.902812002,3113.045533
0,-0.089666667,1.830385621,3149.942481
0,0.040833333,1.732908474,3246.828371
0,-0.361,1.686875863,3232.151102
0,-0.519166667,1.761799393,3090.393234
0,-0.265666667,1.971188832,3315.818635
0,-0.0595,2.022451807,3271.898658
0,0.306666667,2.11878942,3470.046836
0,0.474833333,2.237327414,3505.541271
0,0.294166667,2.242657591,3449.00878
0,-0.19,2.146485052,3290.62409
0,-0.388833333,2.091023842,3208.510715
0,-0.552833333,2.056139757,3149.207627
0,-0.6235,2.089373474,3131.126014
0,-0.771333333,2.056798035,3070.668513
0,-0.884833333,2.018243287,3043.746812
0,-0.787,1.912871481,3013.538866
0,-0.378166667,1.964089211,3180.387115
0,-0.471833333,2.049140075,3223.241746
0,-1.068166667,1.919897036,3074.943394
0,-1.164666667,1.86692796,3026.006912
0,-0.865666667,1.917896622,3122.036813
0,-0.821833333,1.846083347,3109.522087
0,-0.789166667,1.752683359,3007.91618
0,-0.367833333,1.654297136,3006.450475
0,0.238,1.793543436,3077.058392
0,0.4445,1.814831777,3303.556361
0,-0.263666667,1.844218234,3246.86116
0,-0.429166667,1.894511595,3180.996706
0,-0.494833333,2.051707435,3276.469778
0,-0.485666667,1.829966533,3092.923041
0,0.326,2.000725229,3456.847774
0,0.797166667,2.287007499,3565.021212
0,0.487833333,2.319294451,3494.488636
0,-0.027833333,2.178491198,3337.016907
0,-0.207666667,2.153057327,3250.905285
0,-0.282,2.194984828,3279.911743
0,-0.272333333,2.179025487,3283.994537
0,-0.493,2.162469669,3163.4875
0,-0.695,2.096854702,3116.451515
0,-0.734166667,1.943051417,3038.689106
0,-0.516833333,1.997454308,3148.922699
0,-0.725,1.934242397,3129.486442
0,-1.445666667,1.788350189,2940.675921
0,-1.547666667,1.755290055,2882.325522
0,-1.125333333,1.726695313,2967.994981
0,-1.006166667,1.641659988,2977.571557
0,-0.942833333,1.594233263,2964.676225
0,-0.745166667,1.637890845,2964.957076
0,0.355,1.832180067,3164.316895
0,0.021333333,1.928728782,3297.857259
0,-0.201666667,1.958187036,3316.640819
0,-0.293333333,1.955491882,3267.983557
0,-0.382,1.721583,3052.357882
0,0.4645,2.167908713,3450.45516
0,0.144166667,2.316047753,3375.383151
0,0.157333333,2.233906365,3369.372706
0,-0.047,2.174439845,3292.378116
0,-0.2215,2.179541011,3297.191762
0,-0.500666667,2.205490339,3197.039242
0,-0.6985,2.109332297,3090.486291
0,-0.768833333,1.992694811,3028.043857
0,-0.586666667,1.998614724,3131.278977
0,-0.661166667,1.984945424,3140.390426
0,-0.980666667,1.853194337,3042.234547
0,-1.099666667,1.763938669,2963.029134
0,-0.9025,1.737512771,2985.938128
0,-0.783833333,1.761895496,3036.748941
0,-0.808166667,1.644310505,2997.756989
0,-0.5575,1.699104531,3024.897319
0,0.169,1.860201918,3125.743318
0,2.202333333,0.719223607,3034.622698
0,0.460166667,1.998408146,3443.017168
0,0.034,1.937886303,3348.233122
0,-0.126166667,1.864173392,3252.842626
0,-0.022666667,1.796169302,3195.509697
0,0.819,2.158620244,3491.245794
0,0.982333333,2.306121,3469.038823
0,0.838666667,2.260580768,3440.143809
0,0.267,2.24064159,3372.338573
0,-0.301666667,2.156970609,3246.602754
0,-0.616,2.164693421,3177.222052
0,-0.633,2.112809885,3124.68128
0,-0.673666667,2.070807571,3067.585669
0,-0.600333333,2.036923105,3090.146262
0,-0.658166667,1.989242204,3085.985365
0,-0.704666667,1.918545474,3070.65352
0,-0.613333333,1.870333974,3057.347702
0,-0.584333333,1.852905669,3050.097917
0,-0.546833333,1.807174726,3119.744671
0,-0.6905,1.761718444,3033.253995
0,-0.592166667,1.652472068,2945.985585
0,0.313666667,1.852486767,3343.475899
0,-0.267666667,1.631286647,3098.532666
0,0.031833333,1.911086417,3320.985776
0,0.783833333,2.121074672,3446.927655
0,0.449166667,2.329305717,3347.691216
0,-0.328666667,2.191933295,3186.610896
0,-0.370833333,2.102978115,3224.476311
0,-0.314333333,2.124398002,3245.969282
0,-0.5155,2.038848958,3142.776054
0,-0.589,2.055808278,3087.928766
0,-0.582833333,2.046143474,3105.138949
0,-0.601666667,1.925043167,3072.087036
0,-0.552833333,1.844991272,3027.829727
0,-0.408,1.873036808,3091.320785
0,-0.433666667,1.877007679,3099.866222
0,-0.588833333,1.830280652,3031.046304
0,-0.474166667,1.732549931,2994.592942
0,-0.271333333,1.598710774,3098.084445
0,-0.254,1.948923645,3263.01308
0,0.5915,2.142637292,3426.25999
0,0.164666667,2.202197445,3289.218359
0,-0.216166667,2.13477402,3225.472136
0,-0.515833333,2.044525171,3125.71777
0,-0.633333333,2.051015836,3069.426894
0,-0.581666667,2.006281359,3086.660667
0,-0.5695,1.991289411,3070.925694
0,-0.4665,1.97731622,3086.121932
0,-0.214,1.95248466,3171.308859
0,-0.141833333,1.930572015,3170.42481
0,-0.282333333,1.874967678,3120.116044
0,-0.039,1.81322538,3077.547527
0,0.607333333,1.694956271,3243.101522
0,0.451,2.009147771,3376.214198
0,0.517166667,2.169141403,3426.460945
0,0.214666667,2.107040783,3229.496505
0,-0.344,2.107629188,3167.711961
0,-0.569833333,2.028584083,3096.34911
0,-0.604666667,2.065781445,3076.731948
0,-0.594666667,2.039920275,3069.711217
0,-0.460833333,2.002185824,3099.295159
0,-0.189833333,1.980692955,3151.065376
0,-0.0785,1.941110693,3162.810287
0,0.093,1.900927864,3145.928518
0,0.157166667,2.033202314,3211.395943
0,-0.259666667,2.005499106,3128.032567
0,-0.595333333,1.987735056,3067.135215
0,-0.540666667,2.023663764,3104.100538
0,-0.203,2.024739669,3139.188935
0,0.093333333,1.962356909,3146.205478
0,1.619,0.634150695,2885.709201
0,1.155,0.715206101,2776.104112
0,1.0155,0.761963827,2713.6073
0,0.672666667,0.811395135,2623.226438
0,1.1115,0.724474598,2681.30479
0,1.509333333,0.7648141,2817.109905
